system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20180224T212519_20180224T212513_T07WET_2,2038,5927,5903,6773,6725,6621,6632,91,91,32607,0.48671451958191664,-0.01134836493952516,-0.0069626413116717824,55,1.2878538608864632E-4,4.847837399702136E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180224T212519_20180224T212513_T07WET_3,2009,5626,5602,6355,6298,6203,6203,95,95,32607,0.4720798843778741,-0.012103838190794712,-0.007599392048636109,55,1.465028979008052E-4,5.775075944467123E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180224T212519_20180224T212513_T07WET_4,1722,5207,5201,5712,5713,5498,5516,79,82,32607,0.5025278058645096,-0.019090098126672613,-0.017543859649122806,55,3.644318303525229E-4,3.077870016689401E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180224T212519_20180224T212513_T07WET_5,1918,5204,5214,5750,5745,5601,5625,96,96,32607,0.4621424565339316,-0.013126596775614483,-0.010554089709762533,55,1.723075412043086E-4,1.1138880914103106E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180226T211511_20180226T211510_T07WET_0,1682,7369,7339,8596,8690,9013,9021,12,12,32607,0.6270923400953331,0.023681072178999375,0.01868895036982666,57,5.607931207592254E-4,3.4927685172257916E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180226T211511_20180226T211510_T07WET_1,1647,6994,7107,8349,8566,8794,8864,13,13,32607,0.6237148732008225,0.025958117015691534,0.017096959265633965,57,6.73823737019683E-4,2.9230600780559855E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180226T211511_20180226T211510_T07WET_2,1587,6904,6892,8146,8119,8289,8233,3,3,32607,0.6256634037032669,0.008700943109218132,0.006971624266144814,57,7.570641084521439E-5,4.860354487002708E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180226T211511_20180226T211510_T07WET_3,2053,6779,7077,7956,8410,8362,8734,47,50,32607,0.5502738225629792,0.02488050006128202,0.0188987400839944,57,6.190392042255277E-4,3.5716236157524225E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180226T211511_20180226T211510_T07WET_4,1491,6070,6124,6978,7024,6919,7029,1,2,32607,0.6084044648719632,-0.004245520615960279,3.557959154628905E-4,57,1.802444529859182E-5,1.2659073346007567E-7,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180226T211511_20180226T211510_T07WET_5,1505,6219,6215,7162,7192,7053,7134,2,3,32607,0.6101036269430051,-0.007667956384101301,-0.004048582995951417,57,5.879755504072253E-5,1.639102427363905E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180227T213519_20180227T213520_T07WET_0,2204,6317,6296,7146,7151,7159,7164,100,100,32607,0.4814117647058824,9.087731562390772E-4,9.081383164512749E-4,58,8.258686495005465E-7,8.247152018067689E-7,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180227T213519_20180227T213520_T07WET_1,2200,6226,6214,6986,7019,7135,7117,100,100,32607,0.4770620394580461,0.010551660647262942,0.006932654216185626,58,1.1133754195494889E-4,4.8061694444190005E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180227T213519_20180227T213520_T07WET_2,2108,6250,6283,7052,7035,7115,7087,99,99,32607,0.4975569062090335,0.004446954189313192,0.003682197988953406,58,1.977540155927232E-5,1.355858202902166E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180227T213519_20180227T213520_T07WET_3,2184,6208,6223,7019,7033,7108,7096,100,99,32607,0.4804329725228976,0.006299992921356268,0.004458914289758652,58,3.968991078829806E-5,1.9881916640794195E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180227T213519_20180227T213520_T07WET_4,1894,5869,5856,6539,6535,6422,6463,81,81,32607,0.5112258064516129,-0.009027081243731194,-0.005539313740575473,58,8.148819560055414E-5,3.0683996706898504E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180227T213519_20180227T213520_T07WET_5,1886,5877,5890,6584,6570,6455,6467,77,73,32607,0.5149176954732511,-0.009893396732878288,-0.007900590626677917,58,9.787929860155391E-5,6.241933216928546E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180228T210409_20180228T210404_T07WET_0,900,5522,5518,6079,6020,5915,5895,9,9,32607,0.7195387971330632,-0.013673503418375855,-0.01049097775912715,59,1.8696469355383618E-4,1.1006061389810003E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180228T210409_20180228T210404_T07WET_1,871,5362,5327,5905,5892,5710,5727,5,4,32607,0.7189415940626008,-0.016788635385277657,-0.014200877872450297,59,2.8185827063580593E-4,2.016649296144286E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180228T210409_20180228T210404_T07WET_2,797,5240,5262,5594,5647,5460,5446,4,4,32607,0.7369202838752269,-0.012122308666546046,-0.018119534841792122,59,1.469503663492485E-4,3.283175310862062E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180228T210409_20180228T210404_T07WET_3,1137,5652,5708,6274,6255,6184,6278,29,34,32607,0.6677867056245435,-0.007224273559158774,0.0018351551902976142,59,5.219012841017525E-5,3.36779457246354E-6,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180228T210409_20180228T210404_T07WET_4,985,5446,5493,5953,5955,5745,5747,10,10,32607,0.6958937943809818,-0.017780817233715166,-0.017774739360793025,59,3.16157450964886E-4,3.1594134883181443E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180228T210409_20180228T210404_T07WET_5,1093,5688,5649,6289,6272,6082,6072,23,24,32607,0.6757638682883418,-0.016732681270713767,-0.016202203499675955,59,2.799826151913245E-4,2.6251139221482956E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180301T212521_20180301T212518_T07WET_0,1613,6489,6454,7228,7229,7218,7177,55,50,32607,0.6000991694558077,-6.922331441229406E-4,-0.003609607108149382,60,4.791867258222952E-7,1.3029263474465256E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180301T212521_20180301T212518_T07WET_1,1591,6369,6382,7113,7096,7031,7068,39,45,32607,0.6009030477862787,-0.005797511312217195,-0.001976842699802316,60,3.361113740262941E-5,3.907907059741816E-6,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180301T212521_20180301T212518_T07WET_2,1581,6350,6320,7105,7059,7024,6932,56,50,32607,0.5997974939881028,-0.005732889801118268,-0.0090772639553999,60,3.2866025459932157E-5,8.239672072953244E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180301T212521_20180301T212518_T07WET_3,1626,6468,6508,7294,7321,7283,7265,41,43,32607,0.6001967051880993,-7.546134321190917E-4,-0.0038392979569450156,60,5.694414319344935E-7,1.4740208801134617E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180301T212521_20180301T212518_T07WET_4,1477,6554,6539,7281,7327,7249,7268,27,22,32607,0.6314870259481038,-0.0022023399862353753,-0.004042480301473107,60,4.8503014149331984E-6,1.6341646986343428E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180301T212521_20180301T212518_T07WET_5,1428,6508,6531,7276,7239,7230,7180,19,22,32607,0.6411609498680739,-0.003171101613125603,-0.004091823288716277,60,1.0055885440428849E-5,1.674301782451637E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180303T211509_20180303T211504_T07WET_0,1200,4861,4877,5352,5311,5031,5102,13,15,32607,0.6050682902748067,-0.030915920254261774,-0.020071065014885238,62,9.557938341151571E-4,4.0284762903954274E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180303T211509_20180303T211504_T07WET_1,1169,4711,4765,5209,5215,4997,5033,9,18,32607,0.6059993259184361,-0.02077209484616892,-0.017759562841530054,62,4.3147989752132524E-4,3.154020618636839E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180303T211509_20180303T211504_T07WET_2,775,4640,4638,5020,4982,4626,4627,15,15,32607,0.713652318492518,-0.040845946506323866,-0.03694453116869601,62,0.0016683897979935828,0.0013648975356973284,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180303T211509_20180303T211504_T07WET_3,1621,4987,5013,5486,5544,5460,5448,38,44,32607,0.5113053964425686,-0.0023752969121140144,-0.008733624454148471,62,5.642035420638505E-6,7.627619595817373E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180303T211509_20180303T211504_T07WET_4,1809,4890,4891,5342,5370,5280,5221,69,72,32607,0.46,-0.00583694219544342,-0.014068548767821735,62,3.4069894179765546E-5,1.9792406184809033E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180303T211509_20180303T211504_T07WET_5,2162,4977,4980,5557,5551,5404,5388,73,71,32607,0.3945673480817698,-0.01395858042149439,-0.014900813602705915,62,1.948419649177058E-4,2.2203424237388165E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180304T213531_20180304T213525_T07WET_0,2976,5973,5977,6919,6934,7052,7112,95,95,32607,0.33519490673517255,0.009519719418796077,0.012672647016944327,63,9.06250575645049E-5,1.6059598103542055E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180304T213531_20180304T213525_T07WET_1,3043,5993,6016,6951,6930,7214,7160,95,96,32607,0.32818191853405454,0.018566890222379104,0.016323633782824698,63,3.447293988741838E-4,2.664610135694008E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180304T213531_20180304T213525_T07WET_2,2685,5741,5725,6526,6564,6634,6628,91,92,32607,0.361474435196195,0.008206686930091186,0.004851425106124924,63,6.734971026669711E-5,2.3536325555993184E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180304T213531_20180304T213525_T07WET_3,2684,5984,5999,6994,6968,6972,7011,94,94,32607,0.3817804906138431,-0.0015752541887440927,0.0030760426353816438,63,2.481425759150717E-6,9.46203829440327E-6,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180304T213531_20180304T213525_T07WET_4,1963,5938,5922,6800,6798,6734,6733,86,87,32607,0.5020925808497146,-0.004876607063691443,-0.004803783903628705,63,2.3781296449162112E-5,2.307633978866605E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180304T213531_20180304T213525_T07WET_5,2264,6027,6029,7031,6963,7028,6990,94,93,32607,0.45399734716025564,-2.1338644284799773E-4,0.0019350677273704579,63,4.553377399132177E-8,3.744487109493168E-6,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180305T210331_20180305T210334_T07WET_0,874,7463,7371,8844,8825,9054,9014,2,3,32607,0.7879927228623408,0.011733154542406973,0.010594764280508998,64,1.3766691464630934E-4,1.1224902968810922E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180305T210331_20180305T210334_T07WET_1,813,7137,7172,8702,8717,9011,8990,3,3,32607,0.7963681903569192,0.017444814542991023,0.015417631445191168,64,3.043215450447819E-4,2.3770335490277226E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180305T210331_20180305T210334_T07WET_2,628,6919,6903,8213,8169,8220,8211,1,1,32607,0.8332226795910238,4.2597212925211465E-4,0.002564102564102564,64,1.814522548995783E-7,6.574621959142613E-6,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180305T210331_20180305T210334_T07WET_3,1145,7131,7317,8293,8842,8614,9184,4,6,32607,0.7293783975419522,0.01898621872597149,0.018972595140352825,64,3.604764858965949E-4,3.599593508130059E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180305T210331_20180305T210334_T07WET_4,571,6361,6431,7363,7410,7370,7413,0,0,32607,0.8369037417880606,4.75123871580805E-4,2.0238818053025704E-4,64,2.2574269334592946E-7,4.096097561834789E-8,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180305T210331_20180305T210334_T07WET_5,592,6576,6441,7576,7519,7468,7429,0,0,32607,0.8316507891369259,-0.007178941770805637,-0.0060208723575060205,64,5.153720490298893E-5,3.6250903929500655E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180306T212509_20180306T212512_T07WET_0,687,7251,7143,8636,8543,8643,8657,0,0,32607,0.8245210727969349,4.051160368076856E-4,0.006627906976744186,65,1.641190032787646E-7,4.392915086411653E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180306T212509_20180306T212512_T07WET_1,695,6995,7014,8411,8429,8643,8693,0,0,32607,0.819691269944221,0.013603846604902076,0.015418759490713701,65,1.8506464033695095E-4,2.3773813975353286E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180306T212509_20180306T212512_T07WET_2,542,6860,6783,8108,7960,8002,7947,0,0,32607,0.8520136518771331,-0.006579764121663563,-8.17250267177972E-4,65,4.329329586968274E-5,6.678979992023673E-7,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180306T212509_20180306T212512_T07WET_3,784,6468,6648,7504,7769,7459,7849,0,2,32607,0.7890204520990313,-0.003007418298469558,0.005122294788065053,65,9.044564821722903E-6,2.623790388981744E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180306T212509_20180306T212512_T07WET_4,502,6078,6043,6774,6833,6594,6691,0,0,32607,0.8466004583651643,-0.013464991023339317,-0.010499852114758948,65,1.813059812719868E-4,1.1024689398514716E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180306T212509_20180306T212512_T07WET_5,501,5985,5996,6958,6879,6658,6674,0,0,32607,0.8457749730644913,-0.022032902467685075,-0.015125802405371504,65,4.8544875301682037E-4,2.28789894414354E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180308T211511_20180308T211509_T07WET_0,1090,7280,7279,8717,8785,9048,9033,3,3,32607,0.7395148763293106,0.018632141851956094,0.013918509372544617,67,3.4715669604522904E-4,1.937249007301566E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180308T211511_20180308T211509_T07WET_1,1117,7001,7101,8535,8646,8943,8971,2,2,32607,0.7281577026040399,0.02334363199450738,0.01844808991315207,67,5.449251007576812E-4,3.403320083039912E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180308T211511_20180308T211509_T07WET_2,968,6876,6852,8097,8063,8238,8160,1,2,32607,0.7524296675191816,0.008631772268135905,0.005979165382481662,67,7.450749235108726E-5,3.575041865583629E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180308T211511_20180308T211509_T07WET_3,1080,6779,7039,8123,8398,8475,8774,4,6,32607,0.7339573839142751,0.021207374382455717,0.02189610994642441,67,4.4975269787268644E-4,4.794395940508678E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180308T211511_20180308T211509_T07WET_4,878,6464,6442,7537,7571,7619,7675,1,1,32607,0.7601092896174864,0.005410398522037477,0.006821461366915913,67,2.927241215890439E-5,4.653233514674147E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180308T211511_20180308T211509_T07WET_5,850,6480,6524,7675,7647,7685,7717,0,0,32607,0.7694602657987524,6.510416666666666E-4,0.004556105180942463,67,4.238552517360857E-7,2.0758094416829207E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180309T213519_20180309T213519_T07WET_0,1070,7761,7786,9120,9119,9222,9220,4,6,32607,0.7583559168925023,0.005561007523716062,0.005507388625333988,68,3.092480466896839E-5,3.033132946115669E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180309T213519_20180309T213519_T07WET_1,1070,7564,7596,8928,8986,9221,9301,3,3,32607,0.7530579275328871,0.016144140173012286,0.017225351342483732,68,2.6063325602428985E-4,2.967127201646308E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180309T213519_20180309T213519_T07WET_2,944,7386,7368,8599,8580,8645,8551,6,5,32607,0.7728585178055823,0.002667594525632104,-0.0016928375459692954,68,7.116060553062254E-6,2.8656989570355016E-6,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180309T213519_20180309T213519_T07WET_3,784,6856,7031,7837,8153,8053,8322,4,8,32607,0.799360204734485,0.013593455003146633,0.010257966616084977,68,1.847820168194822E-4,1.0522587870834319E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180309T213519_20180309T213519_T07WET_4,806,6708,6797,7747,7858,7690,7817,4,4,32607,0.787978429567276,-0.003692427285094254,-0.002615629984051037,68,1.363401925486373E-5,6.841520213360084E-6,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180309T213519_20180309T213519_T07WET_5,822,6890,6893,7902,7890,7823,7840,4,2,32607,0.7869086195722619,-0.005023847376788553,-0.003178639542275906,68,2.523904245990606E-5,1.0103749339376165E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180310T210249_20180310T210252_T07WET_0,2532,5810,5791,6269,6319,6178,6201,84,84,32607,0.39156554127117627,-0.007310998634209046,-0.009424920127795527,69,5.3450700978504055E-5,8.882911918168655E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180310T210249_20180310T210252_T07WET_1,2534,5821,5801,6327,6305,6232,6182,82,84,32607,0.39196160767846433,-0.007564296520423601,-0.009850244254024185,69,5.7218581786448695E-5,9.702731155945509E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180310T210249_20180310T210252_T07WET_2,2953,5901,5924,6552,6546,6414,6456,94,95,32607,0.33468514137659117,-0.01064322073114299,-0.00692201199815413,69,1.1327814704730583E-4,4.791425006592295E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180310T210249_20180310T210252_T07WET_3,2556,5764,5795,6310,6302,6278,6241,88,85,32607,0.3878577415878338,-0.002542103590721322,-0.004863270349996013,69,6.462290665868282E-6,2.3651398492740238E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180310T210249_20180310T210252_T07WET_4,2810,5679,5686,6219,6197,6064,6102,89,89,32607,0.3385122410546139,-0.01261906700317512,-0.00772420521993658,69,1.5924085068463187E-4,5.9663346208900674E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180310T210249_20180310T210252_T07WET_5,3064,5732,5739,6299,6308,6155,6201,89,90,32607,0.3038736794274679,-0.011562550184679622,-0.008553841234311296,69,1.3369256597670773E-4,7.316819973123347E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180311T212521_20180311T212518_T07WET_0,1569,6114,6120,6770,6771,6693,6660,28,23,32607,0.591884510339446,-0.005719379038847211,-0.008264462809917356,70,3.271129657833751E-5,6.83013454302968E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180311T212521_20180311T212518_T07WET_1,1528,6030,6019,6676,6708,6591,6604,18,15,32607,0.5950708890950046,-0.0064068741991407255,-0.0078125,70,4.1048036980560606E-5,6.103515617420877E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180311T212521_20180311T212518_T07WET_2,1279,5757,5746,6264,6275,6060,6046,2,3,32607,0.6358718861209964,-0.016553067185978577,-0.018586153721288856,70,2.740040264062768E-4,3.4544509641045763E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180311T212521_20180311T212518_T07WET_3,1475,6018,6033,6570,6610,6466,6535,16,13,32607,0.6070857751731487,-0.007977907333537895,-0.005705591479650057,70,6.36470053365743E-5,3.2553774121155726E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180311T212521_20180311T212518_T07WET_4,1065,5482,5503,5956,5947,5719,5670,2,2,32607,0.675700365408039,-0.02029978586723769,-0.023844366015322374,70,4.120812829303913E-4,5.685537294103507E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180311T212521_20180311T212518_T07WET_5,1237,5432,5438,5812,5830,5536,5601,1,2,32607,0.6293632958801498,-0.024321466337680647,-0.020033242935876126,70,5.915336558199971E-4,4.013308009808579E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180313T211509_20180313T211505_T07WET_0,2979,5945,5946,6466,6480,6207,6230,97,97,32607,0.33243697478991596,-0.020437149846129567,-0.01966955153422502,72,4.1767706954465403E-4,3.868912382536156E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180313T211509_20180313T211505_T07WET_1,2901,5876,5904,6470,6444,6180,6183,91,93,32607,0.34105621805792163,-0.02292490118577075,-0.020669992872416252,72,5.255510459909286E-4,4.2724857934889186E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180313T211509_20180313T211505_T07WET_2,3358,6218,6266,6863,6864,6759,6747,99,99,32607,0.3021612635078969,-0.007634708559682866,-0.008595988538681949,72,5.82887747252812E-5,7.389101882267267E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180313T211509_20180313T211505_T07WET_3,2658,5811,5781,6270,6254,6083,6005,95,96,32607,0.37006754354781374,-0.015138023152270703,-0.02031160779835223,72,2.2915974094730456E-4,4.1256138794714927E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180313T211509_20180313T211505_T07WET_4,2549,5765,5786,6219,6240,5972,5953,91,92,32607,0.3883623275344931,-0.020260848166680338,-0.023538095628639382,72,4.1050194537512467E-4,5.540418891329498E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180313T211509_20180313T211505_T07WET_5,2664,5745,5723,6230,6201,5988,5952,93,93,32607,0.3647311315130559,-0.019806842363725652,-0.020488768205381386,72,3.923109842948876E-4,4.197895979149409E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180314T213521_20180314T213524_T07WET_0,1909,7810,7790,8751,8753,8295,8286,98,98,32607,0.6063511702237344,-0.026751143963393172,-0.02740771172017137,73,7.156235811891227E-4,7.511825204447543E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180314T213521_20180314T213524_T07WET_1,1917,7728,7753,8696,8700,8234,8262,98,98,32607,0.6035160289555326,-0.02728883638511518,-0.025822426600636716,73,7.446804535996122E-4,6.667976167216008E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180314T213521_20180314T213524_T07WET_2,1943,7901,7910,8826,8830,8485,8461,99,99,32607,0.6056023546128083,-0.019698457628097743,-0.02134058180556359,73,3.8802921345120487E-4,4.554204003140423E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180314T213521_20180314T213524_T07WET_3,1921,7816,7811,8802,8784,8333,8386,98,98,32607,0.6052198931360461,-0.027370878319229647,-0.02317996505532906,73,7.49164839810283E-4,5.373107282585602E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180314T213521_20180314T213524_T07WET_4,2010,7663,7651,8611,8607,8145,8126,97,97,32607,0.583894006831591,-0.027810933396992123,-0.028745592541684097,73,7.734478621808051E-4,8.263089025082864E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180314T213521_20180314T213524_T07WET_5,1951,7508,7526,8415,8403,8001,7975,95,95,32607,0.5882663290070698,-0.025219298245614034,-0.026132616925143484,73,6.360129182428327E-4,6.829135611925879E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180315T210221_20180315T210235_T07WET_0,2137,5308,5320,5827,5847,5535,5504,97,97,32607,0.42684725761029907,-0.025699700756908996,-0.030217601973394414,74,6.604745229557928E-4,9.131032152534839E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
